"plot_id","group_id","species","dbh_class_index","basal_cm2"
"1254_3",vitis_riparia_1254_3,Vitis riparia,3,121.4400000000000000000000
Large-056_1,standing_dead_Large-056_1,Standing dead,2,12.02500000000000000000000
"1082_1","1082_1st",Standing dead,4,176.7200000000000000000000
VIBI72_1,standing_dead_VIBI72_1,Standing dead,1,0.196300000000000000000000
"1226_1","1226_1st",Crataegus sp.,5,122.700000000000000000000
LtoL-017_1,prunus_serotina_LtoL-017_1,Prunus serotina,3,11.0400000000000000000000
"1097_2","1097_2nd",Carpinus caroliniana,4,44.1800000000000000000000
"3033_1",fagus_grandifolia_3033_1,Fagus grandifolia,3,77.2800000000000000000000
Large-034_1,vitis_aestivalis_Large-034_1,Vitis aestivalis,1,0.392600000000000000000000
"3421_3",acer_rubrum_3421_3,Acer rubrum,10,2208.00000000000000000000
"1187_1","1187_1st",Standing dead,9,830.00000000000000000000
"1219_2",sassafras_albidum_1219_2,Sassafras albidum,12,1590.43128087983
VIBI036_1,VIBI036_1st,Acer saccharum,5,490.800000000000000000000
"1175_1","1175_1st",Standing dead,3,33.1200000000000000000000
"1159_2",ulmus_americana_1159_2,Ulmus americana,4,88.3600000000000000000000
LtoL-003_2,fraxinus_pennsylvanica_LtoL-003_2,Fraxinus pennsylvanica,2,12.0250000000000000000
"1300_3",parthenocissus_quinquefolia_1300_3,Parthenocissus quinquefolia,1,0.392600000000000000000000
VIBI012_1,VIBI012_1st,Carya cordiformis,5,122.700000000000000000000
"1191_1","1191_1st",Crataegus sp.,1,0.58890000000000000000
"1125_3",acer_rubrum_1125_3,Acer rubrum,12,1513.6271944812
"1243_1","1243_1st",Acer rubrum,12,4048.91602787306
"1099_3",pinus_nigra_1099_3,Pinus nigra,2,4.8100000000000000000
"1092_1","1092_1st",Carya ovata,7,795.200000000000000000000
VIBI51_1,acer_saccharum_VIBI51_1,Acer saccharum,10,1104.00000000000000000000
"2176_1",acer_saccharum_2176_1,Acer saccharum,6,1443.000000000000000000000
"3367_2","3367_2nd",Vitis riparia,2,28.8600000000000000000
"3596_2","3596_2nd",Quercus rubra,11,4644.53843304878
"1156_2",acer_negundo_1156_2,Acer negundo,5,245.400000000000000000000
"1156_2",platanus_occidentalis_1156_2,Platanus occidentalis,11,4048.91602787306
"1040_1","1040_1st",Pinus strobus,5,122.700000000000000000000
"1322_1","1322_1st",Fraxinus pennsylvanica,1,2.74820000000000000000
VIBI89_1,acer_saccharum_VIBI89_1,Acer saccharum,4,618.5200000000000000000000
Large-007_1,acer_negundo_Large-007_1,Acer negundo,2,9.62000000000000000000000
"1159_2",standing_dead_1159_2,Standing dead,5,981.600000000000000000000
"1293_3",prunus_serotina_1293_3,Prunus serotina,11,4022.13395050121
Large-067_1,fagus_grandifolia_Large-067_1,Fagus grandifolia,2,7.21500000000000000000000
VIBI61_1,acer_saccharum_VIBI61_1,Acer saccharum,1,0.196300000000000000000000
"1126_2",acer_saccharum_1126_2,Acer saccharum,8,594.00000000000000000000
"3374_3",fagus_grandifolia_3374_3,Fagus grandifolia,2,26.45500000000000000000000
"1021_2","1021_2nd",Toxicodendron radicans,1,0.196300000000000000000000
"1040_1","1040_1st",Standing dead,3,143.5200000000000000000000
"3400_2",acer_rubrum_3400_2,Acer rubrum,4,88.360000000000000000
"1261_1","1261_1st",Prunus serotina,2,2.40500000000000000000000
Large-027_1,standing_dead_Large-027_1,Standing dead,7,1192.800000000000000000000
"1082_3",liquidambar_styraciflua_1082_3,Liquidambar styraciflua,2,2.40500000000000000000000
"1313_2",fagus_grandifolia_1313_2,Fagus grandifolia,2,14.43000000000000000000000
"1153_3",acer_saccharum_1153_3,Acer saccharum,5,122.700000000000000000000
"1093_2","1093_2nd",Prunus serotina,5,122.700000000000000000000
"1191_3",vitis_aestivalis_1191_3,Vitis aestivalis,5,122.700000000000000000000
"1113_1","1113_1st",Acer rubrum,8,594.00000000000000000000
Large-027_1,standing_dead_Large-027_1,Standing dead,2,2.40500000000000000000000
VIBI034_1,VIBI034_1st,Standing dead,5,245.400000000000000000000
"1024_2","1024_2nd",Crataegus sp.,1,0.58890000000000000000
"1025_1","1025_1st",Prunus serotina,4,44.1800000000000000000000
"1357_2",standing_dead_1357_2,Standing dead,2,14.43000000000000000000000
"1143_2",liriodendron_tulipifera_1143_2,Liriodendron tulipifera,13,4388.17661853422
"1125_3",acer_saccharum_1125_3,Acer saccharum,5,122.700000000000000000000
"1218_3",fraxinus_pennsylvanica_1218_3,Fraxinus pennsylvanica,4,44.1800000000000000000000
"1126A_2",tilia_americana_1126A_2,Tilia americana,9,830.00000000000000000000
VIBI87_1,crataegus_sp.1_VIBI87_1,Crataegus sp.,3,11.0400000000000000000000
"1368_1","1368_1st",Standing dead,1,0.196300000000000000000000
Large-112_1,cornus_amomum_Large-112_1,Cornus amomum,0,1.76670000000000000000
"1153_2",berberis_thunbergii_1153_2,Berberis thunbergii,0,0.196300000000000000000000
"1069_3",crataegus_sp.1_1069_3,Crataegus sp.,7,795.200000000000000000000
"1105_1","1105_1st",Prunus serotina,7,397.600000000000000000000
"1168_1","1168_1st",Maclura pomifera,7,397.600000000000000000000
"1321_1","1321_1st",Pyrus sp.,3,11.0400000000000000000000
"1324_1","1324_1st",Juglans nigra,5,122.700000000000000000000
"1273_2",fagus_grandifolia_1273_2,Fagus grandifolia,6,240.500000000000000000000
"3367_3",vitis_aestivalis_3367_3,Vitis aestivalis,1,0.196300000000000000000000
"1212_1","1212_1st",Vitis sp.,3,11.0400000000000000000000
"3418_2",fagus_grandifolia_3418_2,Fagus grandifolia,4,88.3600000000000000000000
"3406_1","3406_1st",Acer saccharum,11,6411.40155735422
"1128_1","1128_1st",Fagus grandifolia,4,441.8000000000000000000000
"1184_2",rhamnus_frangula_1184_2,Rhamnus frangula,1,13.93730000000000000000
"3483_1","3483_1st",Parthenocissus quinquefolia,3,11.0400000000000000000000
"1055_3",pinus_nigra_1055_3,Pinus nigra,9,830.00000000000000000000
"1373_1","1373_1st",Fraxinus sp.,5,122.700000000000000000000
"1008_3",acer_rubrum_1008_3,Acer rubrum,11,6153.95589337417
"1299_3",carya_cordiformis_1299_3,Carya cordiformis,7,397.600000000000000000000
"1216_3",magnolia_acuminata_1216_3,Magnolia acuminata,6,240.500000000000000000000
"1327_1","1327_1st",Rhamnus frangula,2,2.40500000000000000000000
"1161_1","1161_1st",Prunus serotina,8,594.00000000000000000000
"1047_3",standing_dead_1047_3,Standing dead,5,368.100000000000000000000
"1180_2",standing_dead_1180_2,Standing dead,2,2.40500000000000000000000
"3392_2",carya_ovata_3392_2,Carya ovata,5,245.400000000000000000000
"1394_2",acer_rubrum_1394_2,Acer rubrum,4,176.7200000000000000000000
"3435_1","3435_1st",Acer rubrum,11,2239.60998681763
LtoL-034_2,acer_rubrum_LtoL-034_2,Acer rubrum,5,122.700000000000000000000
"1205_3",cornus_foemina_subsp._racemosa_1205_3,Cornus foemina subsp. racemosa,1,5.88900000000000000000
Large-022_1,fraxinus_americana_Large-022_1,Fraxinus americana,1,0.196300000000000000000000
"1094_2","1094_2nd",Acer saccharum,3,77.2800000000000000000000
"1272_2",acer_rubrum_1272_2,Acer rubrum,7,795.200000000000000000000
X-Large-032_1,salix_sp.1_X-Large-032_1,Salix sp.,2,4.81000000000000000000000
"1328_1","1328_1st",Acer saccharum,8,1188.00000000000000000000
"3368_2","3368_2nd",Liriodendron tulipifera,4,44.1800000000000000000000
"1028_2","1028_2nd",Acer rubrum,8,1188.00000000000000000000
"1113_2",standing_dead_1113_2,Standing dead,1,0.588900000000000000000000
VIBI51_1,acer_saccharum_VIBI51_1,Acer saccharum,11,6218.24858702989
"3439_3",standing_dead_3439_3,Standing dead,0,0.588900000000000000000000
"1263_1","1263_1st",Salix sp.,5,245.400000000000000000000
"1151_2",acer_saccharum_1151_2,Acer saccharum,3,662.4000000000000000000000
"3423_1","3423_1st",Acer saccharum,2,4.81000000000000000000000
"1008_1","1008_1st",Parthenocissus quinquefolia,1,0.39260000000000000000
LtoL-010_1,acer_saccharinum_LtoL-010_1,Acer saccharinum,11,5140.28175378525
Exclosure101Be_inside_fall2016_2,acer_saccharum_Exclosure101Be_inside_fall2016_2,Acer saccharum,3,11.0400000000000000000000
WC Woodlot 2021_3,standing_dead_WC Woodlot 2021_3,Standing dead,5,245.400000000000000000000
,,Acer saccharum,8,2376.00000000000000000000
"1021_3",prunus_serotina_1021_3,Prunus serotina,7,397.600000000000000000000
"1385_1","1385_1st",Standing dead,2,40.88500000000000000000000
"1306_1","1306_1st",Acer rubrum,11,5429.6538531074
"1298_1","1298_1st",Prunus serotina,9,830.00000000000000000000
"1127_2",tsuga_canadensis_1127_2,Tsuga canadensis,11,4347.4615777437
"1232_3",fraxinus_pennsylvanica_1232_3,Fraxinus pennsylvanica,4,220.9000000000000000000000
"1312_2",acer_saccharum_1312_2,Acer saccharum,6,962.000000000000000000000
"1206_3",liriodendron_tulipifera_1206_3,Liriodendron tulipifera,11,12518.87758741853
"1154_1","1154_1st",Parthenocissus quinquefolia,1,2.551900000000000000000000
"1318_2",standing_dead_1318_2,Standing dead,12,2651.19789434606
"1282_3",acer_saccharum_1282_3,Acer saccharum,11,1288.24933751266
"1273_1","1273_1st",Standing dead,11,3441.96032719951
VIBI57_1,pyrus_sp.1_VIBI57_1,Pyrus sp.,2,2.40500000000000000000000
"1013_2","1013_2nd",Carya cordiformis,10,1104.00000000000000000000
VIBI52_1,prunus_serotina_VIBI52_1,Prunus serotina,1,1.570400000000000000000000
"1198_3",ulmus_americana_1198_3,Ulmus americana,5,613.500000000000000000000
"1067_1","1067_1st",Quercus rubra,9,830.00000000000000000000
"1237_2",ostrya_virginiana_1237_2,Ostrya virginiana,3,11.0400000000000000000000
"1233_1","1233_1st",Prunus serotina,4,44.1800000000000000000000
"1379_2",standing_dead_1379_2,Standing dead,5,613.500000000000000000000
"1052_1","1052_1st",Acer saccharinum,4,220.9000000000000000000000
"1371_2",crataegus_sp.1_1371_2,Crataegus sp.,2,86.5800000000000000000
"1208_3",vitis_aestivalis_1208_3,Vitis aestivalis,1,0.39260000000000000000
"1317_2",fagus_grandifolia_1317_2,Fagus grandifolia,1,0.196300000000000000000000
"1149_2",standing_dead_1149_2,Standing dead,4,309.2600000000000000000000
"1215_3",acer_saccharum_1215_3,Acer saccharum,2,4.81000000000000000000000
VIBI021_1,VIBI021_1st,Acer saccharum,4,1634.6600000000000000000000
"1134_1","1134_1st",Rhamnus frangula,1,0.196300000000000000000000
"1287_2",cornus_florida_1287_2,Cornus florida,4,44.1800000000000000000000
X-Large-28_1,prunus_serotina_X-Large-28_1,Prunus serotina,5,490.800000000000000000000
"1376_2","1376_2nd",Liriodendron tulipifera,6,240.500000000000000000000
"1015_3",acer_rubrum_1015_3,Acer rubrum,7,1192.800000000000000000000
"1222_2",ligustrum_vulgare_1222_2,Ligustrum vulgare,0,0.39260000000000000000
"3423_3",rhamnus_cathartica_3423_3,Rhamnus cathartica,3,11.0400000000000000000000
VIBI024_1,VIBI024_1st,Standing dead,6,240.500000000000000000000
"1100_3",standing_dead_1100_3,Standing dead,1,0.196300000000000000000000
"1157_2",quercus_rubra_1157_2,Quercus rubra,11,19286.71639326741
Large-085_1,crataegus_punctata_Large-085_1,Crataegus punctata,2,14.43000000000000000000000
"1148_1","1148_1st",Ailanthus altissima,11,1432.00861734093
VIBI016_1,VIBI016_1st,Standing dead,4,88.3600000000000000000000
"1319_2",berberis_thunbergii_1319_2,Berberis thunbergii,0,0.588900000000000000000000
"1394_2",liriodendron_tulipifera_1394_2,Liriodendron tulipifera,6,240.500000000000000000000
"1183_2",acer_saccharum_1183_2,Acer saccharum,5,1104.300000000000000000000
"1385_1","1385_1st",Standing dead,1,3.33710000000000000000
X-Large-018_1,acer_rubrum_X-Large-018_1,Acer rubrum,10,1104.00000000000000000000
"1273_1","1273_1st",Tsuga canadensis,10,1104.00000000000000000000
"1314_1","1314_1st",Carya sp.,5,368.100000000000000000000
X-Large-008_1,lonicera_morrowii_X-Large-008_1,Lonicera morrowii,0,0.785200000000000000000000
"1287_3",standing_dead_1287_3,Standing dead,5,245.400000000000000000000
"3421_3",toxicodendron_radicans_3421_3,Toxicodendron radicans,1,3.533400000000000000000000
"1387_2",acer_saccharum_1387_2,Acer saccharum,7,1192.800000000000000000000
"1094_2","1094_2nd",Standing dead,4,44.1800000000000000000000
"3443_1","3443_1st",Fagus grandifolia,2,4.81000000000000000000000
"1241_1","1241_1st",Acer saccharum,4,132.5400000000000000000000
"1289_3",quercus_rubra_1289_3,Quercus rubra,1,0.196300000000000000000000
"3417_2",acer_saccharum_3417_2,Acer saccharum,1,0.39260000000000000000
"1008_1","1008_1st",Acer rubrum,9,1660.00000000000000000000
"1009_1","1009_1st",Quercus muehlenbergii,3,11.0400000000000000000000
"1355_1","1355_1st",Lonicera maackii,3,77.2800000000000000000000
"1164_2",fraxinus_sp.1_1164_2,Fraxinus sp.,5,122.700000000000000000000
"1124_3",pinus_strobus_1124_3,Pinus strobus,13,1432.00861734093
LtoL-030_2,standing_dead_LtoL-030_2,Standing dead,2,2.40500000000000000000000
"1008_4",acer_rubrum_1008_4,Acer rubrum,12,4122.03659688536
Large-016_1,acer_rubrum_Large-016_1,Acer rubrum,9,830.00000000000000000000
WCWoodlot2019_1,prunus_serotina_WCWoodlot2019_1,Prunus serotina,4,176.7200000000000000000000
"1343_1","1343_1st",Standing dead,0,1.374100000000000000000000
"1069_3",crataegus_sp.1_1069_3,Crataegus sp.,3,143.5200000000000000000000
"1070_2","1070_2nd",Prunus serotina,3,11.0400000000000000000000
"1126a_3",acer_rubrum_1126a_3,Acer rubrum,6,962.000000000000000000000
"3461_1","3461_1st",Vitis aestivalis,3,99.360000000000000000
"1124_2",hamamelis_virginiana_1124_2,Hamamelis virginiana,1,0.78520000000000000000
"1359_2",fraxinus_sp.1_1359_2,Fraxinus sp.,9,830.00000000000000000000
"1089_3",quercus_alba_1089_3,Quercus alba,8,594.00000000000000000000
"1031_1","1031_1st",Acer rubrum,6,240.500000000000000000000
"3386_3",ulmus_rubra_3386_3,Ulmus rubra,4,44.1800000000000000000000
"1240_2",standing_dead_1240_2,Standing dead,1,2.944500000000000000000000
"1112_3",lindera_benzoin_1112_3,Lindera benzoin,0,1.17780000000000000000
"1009_3",quercus_muehlenbergii_1009_3,Quercus muehlenbergii,4,88.360000000000000000
"1263_2",frangula_alnus_1263_2,Frangula alnus,4,44.1800000000000000000000
"1217_3",standing_dead_1217_3,Standing dead,9,11620.00000000000000000000
"3964_3",populus_deltoides_3964_3,Populus deltoides,11,13894.95014756229
"1022_2","1022_2nd",Fagus grandifolia,3,11.0400000000000000000000
"1215_2",fagus_grandifolia_1215_2,Fagus grandifolia,3,11.0400000000000000000000
Large-125_1,acer_rubrum_Large-125_1,Acer rubrum,15,1901.1662102464
"1184_1","1184_1st",Nyssa sylvatica,3,11.0400000000000000000000
"1387_1","1387_1st",Acer nigrum,2,2.40500000000000000000000
Large-127_1,fraxinus_americana_Large-127_1,Fraxinus americana,4,44.1800000000000000000000
"1314_2",acer_saccharum_1314_2,Acer saccharum,4,44.1800000000000000000000
"1215_2",ostrya_virginiana_1215_2,Ostrya virginiana,4,88.3600000000000000000000
VIBI62_1,carpinus_caroliniana_VIBI62_1,Carpinus caroliniana,3,66.240000000000000000
"1380_1","1380_1st",Ulmus americana,3,132.4800000000000000000000
"1380_2",ulmus_americana_1380_2,Ulmus americana,5,490.800000000000000000000
"4738_1",fraxinus_pennsylvanica_4738_1,Fraxinus pennsylvanica,6,240.500000000000000000000
"1168_2",rubus_occidentalis_1168_2,Rubus occidentalis,1,1.177800000000000000000000
"1047_3",acer_saccharum_1047_3,Acer saccharum,4,662.7000000000000000000000
"1201_3",tilia_americana_1201_3,Tilia americana,8,594.00000000000000000000
"1313_2",frangula_alnus_1313_2,Frangula alnus,1,1.177800000000000000000000
Exclosure15SC_outside_fall2015_1,quercus_alba_Exclosure15SC_outside_fall2015_1,Quercus alba,10,1104.00000000000000000000
"1296_3",fraxinus_pennsylvanica_1296_3,Fraxinus pennsylvanica,5,122.700000000000000000000
"1178_2",acer_rubrum_1178_2,Acer rubrum,5,368.100000000000000000000
Large-120_1,parthenocissus_quinquefolia_Large-120_1,Parthenocissus quinquefolia,1,1.570400000000000000000000
Large-079_1,platanus_occidentalis_Large-079_1,Platanus occidentalis,3,22.080000000000000000
"1327_1","1327_1st",Carpinus caroliniana,2,7.2150000000000000000
"1255_2",platanus_occidentalis_1255_2,Platanus occidentalis,2,28.8600000000000000000
"3435_3",ulmus_americana_3435_3,Ulmus americana,5,122.700000000000000000000
"1194_3",ulmus_americana_1194_3,Ulmus americana,1,0.785200000000000000000000
"1157_1","1157_1st",Populus grandidentata,8,594.00000000000000000000
"3495_1","3495_1st",Prunus serotina,8,594.00000000000000000000
"3455_2",vitis_riparia_3455_2,Vitis riparia,3,44.1600000000000000000000
"1261_2",lindera_benzoin_1261_2,Lindera benzoin,0,6.08530000000000000000
"1339_2",standing_dead_1339_2,Standing dead,11,1294.61891661782
"1117_3",fagus_grandifolia_1117_3,Fagus grandifolia,4,220.9000000000000000000000
"1209_3",acer_saccharum_1209_3,Acer saccharum,8,1188.00000000000000000000
"1201_1","1201_1st",Cornus florida,4,44.1800000000000000000000
"1070_3",standing_dead_1070_3,Standing dead,6,240.500000000000000000000
LtoL-036_1,acer_rubrum_LtoL-036_1,Acer rubrum,2,9.6200000000000000000
LtoL-030_2,tilia_americana_LtoL-030_2,Tilia americana,4,44.1800000000000000000000
"1067_3",carpinus_caroliniana_1067_3,Carpinus caroliniana,4,44.1800000000000000000000
"1143_3",prunus_serotina_1143_3,Prunus serotina,7,397.600000000000000000000
"1076_2","1076_2nd",Acer rubrum,8,594.00000000000000000000
"1128_1","1128_1st",Quercus rubra,9,830.00000000000000000000
"1241_1","1241_1st",Toxicodendron radicans,2,21.64500000000000000000000
"1387_1","1387_1st",Acer saccharum,6,721.500000000000000000000
"1159_3",carya_ovata_1159_3,Carya ovata,3,11.0400000000000000000000
"1015_2","1015_2nd",Standing dead,8,594.00000000000000000000
Large-091_1,standing_dead_Large-091_1,Standing dead,2,2.40500000000000000000000
"1304_2",betula_alleghaniensis_1304_2,Betula alleghaniensis,9,1660.00000000000000000000
"3033_1",acer_saccharum_3033_1,Acer saccharum,7,397.600000000000000000000
"1281_3",acer_saccharum_1281_3,Acer saccharum,4,44.1800000000000000000000
wetlandflipflopB_2,acer_negundo_wetlandflipflopB_2,Acer negundo,8,594.00000000000000000000
VIBI84_1,pinus_resinosa_VIBI84_1,Pinus resinosa,7,1988.00000000000000000
"1197_1","1197_1st",Fagus grandifolia,7,795.200000000000000000000
"3444_2",acer_saccharum_3444_2,Acer saccharum,5,122.700000000000000000000
"1090_2","1090_2nd",Standing dead,6,240.500000000000000000000
"1376_3",standing_dead_1376_3,Standing dead,5,245.400000000000000000000
"3732_1","3732_1st",Acer rubrum,2,7.21500000000000000000000
"1183_1","1183_1st",Acer saccharum,8,594.00000000000000000000
"1201_2",standing_dead_1201_2,Standing dead,6,2164.500000000000000000000
"3033_1",ostrya_virginiana_3033_1,Ostrya virginiana,4,132.5400000000000000000000
Large-031_1,acer_rubrum_Large-031_1,Acer rubrum,5,122.700000000000000000000
"3421_3",acer_rubrum_3421_3,Acer rubrum,9,1660.00000000000000000000
"1372_1","1372_1st",Platanus occidentalis,10,1104.00000000000000000000
"1326_2",vitis_riparia_1326_2,Vitis riparia,2,7.21500000000000000000000
"1003_1","1003_1st",Fagus grandifolia,1,4.318600000000000000000000
VIBI69_1,tilia_americana_VIBI69_1,Tilia americana,5,1227.000000000000000000000
"1195_1","1195_1st",Fraxinus sp.,1,12.17060000000000000000
"1009_2","1009_2nd",Vitis aestivalis,3,44.1600000000000000000000
"1210_1","1210_1st",Liriodendron tulipifera,8,1782.00000000000000000000
"1284_3",acer_saccharum_1284_3,Acer saccharum,2,4.81000000000000000000000
"1246_1","1246_1st",Toxicodendron radicans,3,11.0400000000000000000000
"1626_1",toxicodendron_radicans_1626_1,Toxicodendron radicans,1,0.785200000000000000000000
"1090_1","1090_1st",Prunus virginiana,2,2.40500000000000000000000
VIBI009_1,VIBI009_1st,Acer saccharum,6,962.000000000000000000000
"1086_2","1086_2nd",Populus deltoides,12,11979.0891376787
"1045_2","1045_2nd",Cornus florida,4,44.1800000000000000000000
"3402_1","3402_1st",Viburnum prunifolium,3,88.320000000000000000
Large-034_1,parthenocissus_quinquefolia_Large-034_1,Parthenocissus quinquefolia,1,4.514900000000000000000000
Large-032_1,acer_negundo_Large-032_1,Acer negundo,10,1104.00000000000000000000
VIBI013_1,VIBI013_1st,Prunus serotina,11,2498.32014184075
